SOURCE_ID,SOURCE_TYPE,TITLE,URL,PUBLICATION_DATE,AUTHOR,CHANNEL_ID,FIRST_PARTY_STATUS,RETRIEVAL_DATE,RAW_ARTIFACT_SHA256,TRANSCRIPT_AVAILABLE,FRAME_EXTRACTION_AVAILABLE,NOTES
YT_VIDEO_4zMiLl3Wfac,YOUTUBE_VIDEO,ICT Market Maker Model made EASY,https://www.youtube.com/watch?v=4zMiLl3Wfac,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_76ZMrNCfNGo,YOUTUBE_VIDEO,How to use ICT Daily Bias to make money trading,https://www.youtube.com/watch?v=76ZMrNCfNGo,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_7PT8zRItzhM,YOUTUBE_VIDEO,Do yourself a favor; learn Order Flow.,https://www.youtube.com/watch?v=7PT8zRItzhM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_7bzlgO2p4Lo,YOUTUBE_VIDEO,Secret Market Reversals (Fake Tops/Bottoms),https://www.youtube.com/watch?v=7bzlgO2p4Lo,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_7wjuqCeJKI0,YOUTUBE_VIDEO,4 Secret FVGs (Fractal Quarterly Shifts) - Ep. 3,https://www.youtube.com/watch?v=7wjuqCeJKI0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_85YELmQ8lBk,YOUTUBE_VIDEO,Start Knowing Exactly 'Where' to Trade,https://www.youtube.com/watch?v=85YELmQ8lBk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_8mPlORPHo-w,YOUTUBE_VIDEO,Candle Science Determines How Much Entry Confirmation You Need,https://www.youtube.com/watch?v=8mPlORPHo-w,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_9dDp-0doh9g,YOUTUBE_VIDEO,"I Passed a $100,000 Evaluation to Prove it's Not Luck",https://www.youtube.com/watch?v=9dDp-0doh9g,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_9onvA7AVmyk,YOUTUBE_VIDEO,"You need Context, but what is Context?",https://www.youtube.com/watch?v=9onvA7AVmyk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_AdfsPoEQahU,YOUTUBE_VIDEO,+7% Potential Profit Using ICT's Market Maker Sell Model,https://www.youtube.com/watch?v=AdfsPoEQahU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_AgNo12EAFrM,YOUTUBE_VIDEO,Mastering Time Frames (Relativity Theory) - Ep. 2,https://www.youtube.com/watch?v=AgNo12EAFrM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_BZk7G4Zmryc,YOUTUBE_VIDEO,Applying The ICT Concepts - Trade Breakdown,https://www.youtube.com/watch?v=BZk7G4Zmryc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_BwTiMQqqNZ8,YOUTUBE_VIDEO,"FVGs Are Everywhere, You Just Haven’t Noticed Yet",https://www.youtube.com/watch?v=BwTiMQqqNZ8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_CaP9_qHgqaQ,YOUTUBE_VIDEO,How The Market Moves (Fair Value + Liquidity) - Ep. 1,https://www.youtube.com/watch?v=CaP9_qHgqaQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_CjKE17h1EwM,YOUTUBE_VIDEO,Identifying a HRLR and LRLR (simple steps),https://www.youtube.com/watch?v=CjKE17h1EwM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_CkDVVXoU7q4,YOUTUBE_VIDEO,Can you actually read Price Action? Or have you been taught to just read Concepts?,https://www.youtube.com/watch?v=CkDVVXoU7q4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_CoYpsnIEDXs,YOUTUBE_VIDEO,Advanced Scalping Guide - Ep 37,https://www.youtube.com/watch?v=CoYpsnIEDXs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_D6wVjGSwTB4,YOUTUBE_VIDEO,Most powerful confluence - SMT Divergence (Smart Money Technique),https://www.youtube.com/watch?v=D6wVjGSwTB4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_EdgkUrr5nec,YOUTUBE_VIDEO,Time + Fair Value Gap Theory,https://www.youtube.com/watch?v=EdgkUrr5nec,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_FIZW4KHuQxI,YOUTUBE_VIDEO,“Perfect” Entries are a Lie - Here’s What Actually Works,https://www.youtube.com/watch?v=FIZW4KHuQxI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_FNyzH230qO8,YOUTUBE_VIDEO,"FLOD, LLOD, PD Array Matrix - A-Z Guide Episode 8",https://www.youtube.com/watch?v=FNyzH230qO8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_FSbiF0cDiqo,YOUTUBE_VIDEO,Mitigation Blocks - A-Z Guide Episode 2,https://www.youtube.com/watch?v=FSbiF0cDiqo,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_Fj49XNMhAfU,YOUTUBE_VIDEO,Full Trading Plans using Turtle Soups - Ep 28,https://www.youtube.com/watch?v=Fj49XNMhAfU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_FkP5mnqeGJ8,YOUTUBE_VIDEO,"The Market Is Confusing, Here's My Plan",https://www.youtube.com/watch?v=FkP5mnqeGJ8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_Fom_7tuVqmc,YOUTUBE_VIDEO,The Crucial Difference Between a ‘Run or Sweep of Liquidity’ - Ep. 3,https://www.youtube.com/watch?v=Fom_7tuVqmc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_GOfq8yHspgQ,YOUTUBE_VIDEO,I Found The Best FVGs,https://www.youtube.com/watch?v=GOfq8yHspgQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_GxoGx65Nn_o,YOUTUBE_VIDEO,Simple Strategy to Take Unfair Advantage of Trading Indices,https://www.youtube.com/watch?v=GxoGx65Nn_o,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_HlGUAxl_gWk,YOUTUBE_VIDEO,Liquidity Pools - A-Z Guide Episode 6,https://www.youtube.com/watch?v=HlGUAxl_gWk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_I40WcWikUj4,YOUTUBE_VIDEO,"FVG, BISI/SIBI, BPR, Liquidity Void, Volume Imbalance - A-Z Guide Episode 7",https://www.youtube.com/watch?v=I40WcWikUj4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_IA_N-icYiAs,YOUTUBE_VIDEO,Increase Your Winrate by Trading in This Area,https://www.youtube.com/watch?v=IA_N-icYiAs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_IgGuxVn2zGI,YOUTUBE_VIDEO,The “Sharp Turn” Entry Model,https://www.youtube.com/watch?v=IgGuxVn2zGI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_J7tLynhmyL0,YOUTUBE_VIDEO,"The Market is Changing, Don’t Get Left Behind",https://www.youtube.com/watch?v=J7tLynhmyL0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_JRq2kFR-rhs,YOUTUBE_VIDEO,Full London Killzone Strategy (Trading Plan) - Ep 29,https://www.youtube.com/watch?v=JRq2kFR-rhs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_JkXyy1DJT2o,YOUTUBE_VIDEO,Master these 3 Concepts and you will be Profitable,https://www.youtube.com/watch?v=JkXyy1DJT2o,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_K5oAXkitbYo,YOUTUBE_VIDEO,No Fancy New Concepts. Just What Actually Gets You Payouts.,https://www.youtube.com/watch?v=K5oAXkitbYo,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_KKfmvQj6ChY,YOUTUBE_VIDEO,Read Liquidity Like a Pro in 54 Minutes,https://www.youtube.com/watch?v=KKfmvQj6ChY,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_LNe1C5-ND1k,YOUTUBE_VIDEO,How To Use The ICT Market Maker Sell Model,https://www.youtube.com/watch?v=LNe1C5-ND1k,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_MZZPsTkZxZ0,YOUTUBE_VIDEO,Better Order Blocks; Fair Value Areas,https://www.youtube.com/watch?v=MZZPsTkZxZ0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_MbimOmOnHVY,YOUTUBE_VIDEO,The Best Area to Take Trades,https://www.youtube.com/watch?v=MbimOmOnHVY,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_Mbr7-n7ez3s,YOUTUBE_VIDEO,Advanced Entries in Trading - A-Z Guide Episode 12,https://www.youtube.com/watch?v=Mbr7-n7ez3s,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_Mg04c0v-u1c,YOUTUBE_VIDEO,Advanced Killzones for Indices - A-Z Guide Episode 17,https://www.youtube.com/watch?v=Mg04c0v-u1c,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_NJ8WBrXWexk,YOUTUBE_VIDEO,How to Use MMT Concepts to Be Profitable in 2025,https://www.youtube.com/watch?v=NJ8WBrXWexk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_NvufvH990aQ,YOUTUBE_VIDEO,Secrets of an Order Flow Leg,https://www.youtube.com/watch?v=NvufvH990aQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_O7VYlN9isY4,YOUTUBE_VIDEO,Building a Data-Proven FVG Trading Plan,https://www.youtube.com/watch?v=O7VYlN9isY4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_OJOWNFim8e8,YOUTUBE_VIDEO,"STOP Watching ICT, You NEED To Know This First...",https://www.youtube.com/watch?v=OJOWNFim8e8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_O_1gwQOCgeM,YOUTUBE_VIDEO,Arjo's Momentum Theory,https://www.youtube.com/watch?v=O_1gwQOCgeM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_OclKuGqdI_A,YOUTUBE_VIDEO,Why You Are NOT Profitable Yet (Struggling Traders),https://www.youtube.com/watch?v=OclKuGqdI_A,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_OtaeXvb5Dk8,YOUTUBE_VIDEO,Trading Live And Making Profit,https://www.youtube.com/watch?v=OtaeXvb5Dk8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_PEyugbxNGX8,YOUTUBE_VIDEO,Why Your Trading Plan isn't Working,https://www.youtube.com/watch?v=PEyugbxNGX8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_PUctccigOik,YOUTUBE_VIDEO,Reclaimed Order Blocks - A-Z Guide Episode 5,https://www.youtube.com/watch?v=PUctccigOik,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_Pm9y-N5OAKk,YOUTUBE_VIDEO,ICT SIBI and BISI Explained,https://www.youtube.com/watch?v=Pm9y-N5OAKk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_PvTrElvKsVA,YOUTUBE_VIDEO,How To: Create a Trading Plan that Prints Money,https://www.youtube.com/watch?v=PvTrElvKsVA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_QKf8iM7HE6U,YOUTUBE_VIDEO,"Psychology Isn’t Your Problem, Fix These 3 Trading Plan Mistakes",https://www.youtube.com/watch?v=QKf8iM7HE6U,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_QmA4XW98-wc,YOUTUBE_VIDEO,The First Thing Every Trader Should Master,https://www.youtube.com/watch?v=QmA4XW98-wc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_QuZxTYDbY1A,YOUTUBE_VIDEO,SECRETS to catching the Weekly Range (TGIF) - A-Z Guide Episode 15,https://www.youtube.com/watch?v=QuZxTYDbY1A,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_R0CjLABnHi0,YOUTUBE_VIDEO,FVG Hidden Secrets (Strong vs Weak),https://www.youtube.com/watch?v=R0CjLABnHi0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_R4MUXRgJqss,YOUTUBE_VIDEO,FVG + No Resistance = Money Making Machine,https://www.youtube.com/watch?v=R4MUXRgJqss,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_RWbIG0nRVjE,YOUTUBE_VIDEO,You Need More Fair Value Gaps - Ep. 12,https://www.youtube.com/watch?v=RWbIG0nRVjE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_Rf6fW7xuzgs,YOUTUBE_VIDEO,Secret Fair Value Gaps that Make YOU Money - Ep. 5,https://www.youtube.com/watch?v=Rf6fW7xuzgs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_RvPDoB3EUPI,YOUTUBE_VIDEO,Don’t get Trapped in 50/50 Price Action - Ep. 11,https://www.youtube.com/watch?v=RvPDoB3EUPI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_S4Zdw7dutKU,YOUTUBE_VIDEO,Market Structure made easy (ITH/ITL),https://www.youtube.com/watch?v=S4Zdw7dutKU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_S6xnKJjq3bE,YOUTUBE_VIDEO,The 1 Secret to Knowing if a PD Array will Hold,https://www.youtube.com/watch?v=S6xnKJjq3bE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_SHvEQLyaaj4,YOUTUBE_VIDEO,The 3rd Candle in FVGs is Crucial,https://www.youtube.com/watch?v=SHvEQLyaaj4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_S_XEq7Is82I,YOUTUBE_VIDEO,Order Blocks - A-Z Guide Episode 1,https://www.youtube.com/watch?v=S_XEq7Is82I,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_TE6rfJmktD4,YOUTUBE_VIDEO,Reading the Willingness of Price,https://www.youtube.com/watch?v=TE6rfJmktD4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_TI0XBRbrHWk,YOUTUBE_VIDEO,The Best Trading Indicator (SMT) - A-Z Guide Episode 13,https://www.youtube.com/watch?v=TI0XBRbrHWk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_TNEpdqOB-9Q,YOUTUBE_VIDEO,FVGs Don’t Work Unless You Use THIS - Ep. 14,https://www.youtube.com/watch?v=TNEpdqOB-9Q,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_ULjg5voWcnU,YOUTUBE_VIDEO,Simple + Effective Trading Plan (No Daily Bias needed) - Ep 31,https://www.youtube.com/watch?v=ULjg5voWcnU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_UxbcegX93Cs,YOUTUBE_VIDEO,most Accurate Entry Pattern (Trading Plan) - Ep 22,https://www.youtube.com/watch?v=UxbcegX93Cs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_VwcuxpIBcsI,YOUTUBE_VIDEO,New: Fair Value Area,https://www.youtube.com/watch?v=VwcuxpIBcsI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_W7-W9FqH3Yw,YOUTUBE_VIDEO,Full Trading Plan using Dealing Ranges - Ep 21,https://www.youtube.com/watch?v=W7-W9FqH3Yw,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
